uid,churn
1.67581632E8,0
1.67843232E8,0
1.6797312E8,0
1.68175856E8,0
1.67959472E8,0
1.67980784E8,0
1.67998704E8,0
1.68119872E8,0
1.68199456E8,0
1.68136448E8,0
1.68413168E8,0
1.68256336E8,0
1.6822776E8,1
5.447376E7,0
1.67741824E8,0
1.48689488E8,1
1.54517824E8,1
1.54556736E8,1
1.54564288E8,1
1.54682976E8,1
1.54740144E8,1
1.54678992E8,1
1.477912E8,1
1.54766704E8,1
1.54455072E8,1
1.533016E8,1
1.68681072E8,0
1.68742272E8,0
1.68818752E8,0
1.6880392E8,0
1.68776192E8,0
4.9927924E7,1
1.9626788E7,1
1.6899304E8,0
1.68794752E8,0
1.69010144E8,0
1.67686768E8,0
1.67665264E8,1
1.67763072E8,0
1.68053776E8,0
1.677472E8,0
1.67710464E8,0
1.67792624E8,0
1.67666928E8,0
1.25349888E8,0
1.68093312E8,1
1.6840072E8,0
1.68516752E8,0
1.68364064E8,0
1.68447664E8,0
1.68096192E8,1
1.68111072E8,0
1.68247952E8,0
1.69248304E8,1
1.66354256E8,1
1.67793264E8,1
1.68152272E8,0
1.68194768E8,0
1.544144E8,1
1.54409408E8,1
1.5447616E8,1
1.54476144E8,1
1.5450384E8,1
1.54528768E8,1
1.54444976E8,1
1.54541408E8,1
1.54617808E8,1
1.5468544E8,1
1.5471232E8,1
1.54688832E8,1
1.54551696E8,1
1.54759312E8,1
1.5462312E8,1
1.55434432E8,1
1.68782256E8,0
1.68905024E8,0
1.68906256E8,0
1.68849216E8,0
1.56043376E8,1
1.67771904E8,0
1.678624E8,0
1.67941344E8,0
1.67602688E8,1
1.67679232E8,0
1.68009216E8,0
1.67594032E8,0
1.67712032E8,0
1.68071424E8,0
1.68428976E8,0
1.68242704E8,0
1.68431264E8,0
1.68392624E8,0
1.68500992E8,0
1.68355376E8,0
1.68235696E8,0
1.58794752E8,0
1.67738592E8,0
1.67952624E8,1
1.05923872E8,1
1.6744216E7,0
1.54444704E8,1
1.5455152E8,1
1.5458328E8,1
1.54604784E8,1
1.54595552E8,1
1.5465472E8,1
1.5468144E8,1
1.9740096E7,1
1.54806096E8,1
1.548288E8,1
1.54830848E8,1
1.54427344E8,1
1.55822912E8,1
1.68614624E8,1
1.68603536E8,0
1.68723264E8,0
1.68587216E8,0
1.68786016E8,0
1.68924832E8,0
1.68849056E8,0
1.59532544E8,1
1.68544016E8,0
1.6743816E8,1
1.67585616E8,0
1.67616304E8,1
1.67730816E8,0
1.68011712E8,0
1.67914016E8,0
1.67805936E8,0
1.67726E8,1
1.67819808E8,0
1.67781632E8,0
1.67679552E8,0
1.67894992E8,0
1.68414624E8,0
1.6818808E8,0
1.68219968E8,0
1.68285776E8,0
1.68203312E8,0
1.68378288E8,0
1.68522992E8,0
2285308.0,0
1.6784992E8,0
1.678676E8,0
1.68330432E8,0
1.68243296E8,0
1.60336608E8,1
1.0653204E8,0
1.6787736E8,1
1.54411024E8,1
1.54439872E8,1
1.5455712E8,1
1.54577984E8,1
1.31739296E8,1
1.54690624E8,1
1.54673504E8,1
1.54748288E8,1
1.548108E8,1
1.54371136E8,1
5.1308784E7,1
1.54756032E8,1
1.54767424E8,1
7.2063552E7,1
1.54793408E8,1
1.35713536E8,1
1.55084048E8,1
1.6861264E8,0
1.65025856E8,0
1.68831904E8,1
1.6883216E8,0
1.68837312E8,0
1.68895696E8,0
1.68863776E8,0
1.69025264E8,0
1.69031728E8,1
1.67607216E8,1
1.21526472E8,0
1.67773056E8,0
1.67820496E8,0
1.67271008E8,1
1.68334064E8,0
1.6816648E8,1
1.68388976E8,0
1.68302752E8,0
1.68426896E8,0
1.68314768E8,1
1.68427088E8,0
1.6808784E8,0
1.6589096E8,1
1.67488352E8,1
1.68348272E8,0
1.67361312E8,0
1.54509056E8,1
1.5449728E8,1
1.54523744E8,1
1.54484864E8,1
1.5463336E8,1
1.54712512E8,1
1.54726256E8,1
1.54756896E8,1
1.54761616E8,1
1.53508288E8,1
1.55999552E8,1
1.68554176E8,0
1.6868288E8,0
1.58148768E8,1
1.68767632E8,1
1.52678016E8,1
1.7431044E7,1
1.68930368E8,0
1.69042464E8,0
1.68785952E8,1
1.38734256E8,1
1.6798856E8,0
1.6764472E8,1
1.67654576E8,0
1.67716688E8,0
1.67926992E8,1
1.68031504E8,0
1.67746864E8,0
1.67687792E8,0
2.9293488E7,1
1.67668352E8,1
1.68095696E8,1
1.6816488E8,1
1.68122656E8,1
1.68460928E8,0
1.68291248E8,0
2.4186124E7,0
1.68293296E8,0
1.68207568E8,0
1.69129328E8,1
1.67630032E8,1
1.67664752E8,0
5968834.0,1
6.5206748E7,1
1.54434112E8,1
1.54556016E8,1
1.54585744E8,1
1.54677136E8,1
1.54751808E8,1
1.54777856E8,1
1.54313984E8,1
1.54780944E8,1
1.54963696E8,1
1.5490512E8,1
1.447172E8,1
1.56378368E8,1
1.6257824E8,1
1.68577328E8,0
1.68577888E8,1
1.68614656E8,0
1.68663696E8,0
1.6867544E8,0
1.68687776E8,0
1.18337752E8,1
1.68748912E8,0
1.68762688E8,0
1.68819376E8,0
1.68771568E8,0
1.68825232E8,0
1.68787488E8,0
1.69013888E8,0
1.68857408E8,0
1.68980544E8,0
1.67966688E8,0
1.6800816E8,0
1.68066016E8,0
1.67769056E8,0
1.67704864E8,1
1.68193728E8,0
1.679068E8,0
1.678948E8,1
1.68234048E8,0
1.6823048E8,0
1.68375952E8,0
1.67742048E8,0
1.6509056E8,1
1.66393424E8,1
7.7281184E7,1
1.54433264E8,1
1.54511648E8,1
1.54439792E8,1
1.5457392E8,1
1.5463992E8,1
1.54829712E8,1
1.5475832E8,1
1.4881952E8,1
1.54892672E8,1
1.55189472E8,1
9.9363352E7,1
1.56085568E8,1
1.46684128E8,1
2.923614E7,1
1.6880224E8,0
1.68794496E8,0
1.68601888E8,1
1.68351984E8,0
1.67953024E8,0
1.6766504E8,0
1.6777664E8,0
1.67583008E8,1
1.68041488E8,0
1.68021072E8,0
1.68079088E8,0
1.68444272E8,0
1.6825384E8,1
1.6817456E8,0
1.63104688E8,0
1.6837E8,0
1.69192448E8,1
1.67726464E8,0
1.66273024E8,1
2.5681272E7,0
1.60077184E8,1
1.51769712E8,1
1.5443272E8,1
1.54456608E8,1
1.5448096E8,1
1.5453424E8,1
1.54720448E8,1
1.547396E8,1
1.54774032E8,1
1.32984384E8,1
1.54794272E8,1
1.54430944E8,1
1.54400928E8,1
1.5487624E8,1
5.4036244E7,1
1.55066608E8,1
1.35642848E8,1
1.68556592E8,1
1.68562912E8,1
1.58741536E8,1
1.68542256E8,0
1.68664576E8,0
1.68711104E8,0
1.68753952E8,0
1.68867344E8,0
1.64037552E8,1
1.66623248E8,1
1.68694384E8,1
1.68777776E8,1
1.68974816E8,0
3.9236696E7,1
1.67806576E8,0
1.6764216E8,0
1.6771416E8,0
1.67646512E8,0
1.67624848E8,0
1.6807912E8,0
1.6836488E8,0
1.68245072E8,0
1.68248544E8,0
1.68321984E8,0
1.68391968E8,0
1.6818288E8,0
1.68447616E8,0
1.68028352E8,0
1.57710224E8,1
1.68440176E8,0
1.01980432E8,1
1.68314992E8,0
1.54451712E8,1
1.54471024E8,1
1.5447328E8,1
1.54474176E8,1
1.54508288E8,1
1.54516704E8,1
1.54523008E8,1
1.54576208E8,1
1.54501104E8,1
1.54561744E8,1
1.54637696E8,1
1.54638816E8,1
1.48662432E8,1
1.13441584E8,1
1.54656896E8,1
1.54719808E8,1
1.54724E8,1
1.54684592E8,1
1.54694048E8,1
1.54740944E8,1
1.54817024E8,1
1.5455168E8,1
1.54768896E8,1
1.5510704E8,1
1.55398816E8,1
1.68708112E8,0
1.68732016E8,1
1.688392E8,1
1.68902592E8,0
3.6735784E7,1
1.68974448E8,0
1.6903032E8,0
1.68879264E8,0
1.6896776E8,0
4.6961956E7,0
1.60074368E8,1
1.67975552E8,0
1.6761144E8,0
1.676484E8,0
1.67749568E8,0
1.67584672E8,1
1.6770064E8,1
1.67604416E8,1
1.68150608E8,0
1.68073152E8,0
1.68253952E8,0
1.6815704E8,0
1.68228736E8,0
1.68136592E8,0
1.6784224E8,0
1.68250752E8,0
1.56751136E8,1
1.67708544E8,0
1.54410752E8,1
1.54461744E8,1
1.544496E8,1
1.54505744E8,1
1.54573008E8,1
1.54551504E8,1
1.54633536E8,1
1.54616128E8,1
1.54646416E8,1
1.54652032E8,1
1.546936E8,1
1.546696E8,0
1.54895232E8,1
1.54853472E8,1
1.5595992E8,1
1.6862272E8,0
1.6858592E8,1
1.68685696E8,0
1.6872824E8,0
9.5017072E7,0
2.5669104E7,1
1.68941392E8,0
1.65520256E8,1
1.24660648E8,1
1.67478336E8,1
1.688564E8,1
1.68732736E8,0
1.67991584E8,0
1.679728E8,0
1.67944432E8,0
1.67994464E8,0
1.6769584E8,0
1.6804528E8,0
1.67702832E8,0
1.67391008E8,1
1.6770944E8,1
1.6809992E8,1
1.68413456E8,0
1.6824816E8,0
1.68201776E8,0
1.68337392E8,0
1.68441616E8,0
1.68484656E8,0
1.68062448E8,0
1.68376224E8,0
1.68389072E8,0
1.68505872E8,0
1.69147168E8,0
1.5429296E8,1
1.65455536E8,0
1.54419072E8,1
1.54426992E8,1
1.54467856E8,1
1.54522688E8,1
1.54478496E8,1
1.5455456E8,1
1.5463248E8,1
1.54597456E8,1
1.54429504E8,1
1.54657744E8,1
1.5470328E8,1
1.52674944E8,1
1.5474984E8,1
1.54812128E8,1
1.54792512E8,1
1.32171856E8,1
9974627.0,1
1.55126656E8,1
1.55667296E8,1
1.68532528E8,0
1.67964576E8,0
1.6857968E8,0
1.68612336E8,1
1.686284E8,0
1.68645584E8,0
1.6874392E8,0
1.53372832E8,1
1.68875664E8,0
1.68859184E8,0
1.6893864E8,0
1.68942816E8,0
1.69000592E8,0
1.6878792E8,1
1.67997456E8,0
1.6780232E8,0
1.67693472E8,0
1.68024032E8,0
1.2605024E8,1
1.67978464E8,0
1.68003088E8,0
1.67617008E8,0
1.67965392E8,0
1.6841312E8,0
1.68515184E8,0
1.6818432E8,0
1.68380016E8,0
1.68435424E8,0
1.68150464E8,0
1.68405696E8,0
1.68517376E8,0
1.0008724E8,0
1.67850128E8,0
1.65779296E8,0
1.68380544E8,0
1.69047344E8,0
1.6451232E8,1
1.64870464E8,1
1.54436336E8,1
1.54410816E8,1
1.5456016E8,1
1.54562992E8,1
1.5471024E8,1
1.54685744E8,1
1.5441816E8,1
1.54444432E8,1
1.54545824E8,1
1.54791344E8,1
1.51458944E8,1
1.55163648E8,1
1.67527712E8,1
1.64563056E8,1
1.68814912E8,0
1.68797568E8,0
1.68782352E8,0
1.68922688E8,0
1.68892896E8,0
1.69041296E8,0
1.68444128E8,0
1.67935968E8,0
1.67600864E8,1
1.6782248E8,0
1.68044352E8,0
1.6788576E8,0
1.67749104E8,0
1.67572432E8,1
1.67666832E8,0
1.68417504E8,0
1.68161152E8,0
1.6823344E8,0
1.68507648E8,0
1.68502688E8,0
1.6838376E8,0
1.68134624E8,0
1.68528304E8,0
1.68185616E8,0
4334792.0,1
1.60320128E8,1
1.54467504E8,1
1.54475536E8,1
1.54459904E8,1
1.54516832E8,1
1.54554128E8,1
1.5461432E8,1
1.54310976E8,1
1.54801632E8,1
1.54333568E8,1
1.55023152E8,1
1.53908384E8,1
1.68554304E8,1
1.68616896E8,1
1.68765984E8,0
1.6879816E8,0
1.66286112E8,1
1.68871664E8,0
1.68789456E8,0
1.68849168E8,0
1.65324576E8,1
1.68242512E8,0
1.67610064E8,0
1.67635584E8,0
1.67743328E8,0
1.6795136E8,0
1.67994144E8,0
1.67691904E8,0
1.67884688E8,0
1.67873408E8,0
1.68159776E8,0
1.68266624E8,0
1.68182736E8,0
1.68369424E8,0
1.6843712E8,0
1.6824648E8,0
1.68098944E8,0
1.68437104E8,0
1.68239184E8,1
1.67726416E8,1
1.67944128E8,0
1.68244288E8,1
1.67661776E8,0
1.67088624E8,1
1.54508416E8,1
1.5459152E8,1
1.5463728E8,1
1.54702272E8,1
1.54741168E8,1
1.49985616E8,1
1.54782048E8,1
1.54828656E8,1
1.344668E8,1
1.54662544E8,1
1.54107216E8,1
1.5489152E8,1
1.54902176E8,1
1.55210416E8,1
1.56909856E8,1
5.7477452E7,1
1.68566752E8,1
1.68807616E8,0
1.68925616E8,0
1.68850288E8,0
1.6893104E8,0
1.69024784E8,0
1.55880512E8,0
1.67661856E8,0
1.58124752E8,1
1.46346816E8,1
1.67740384E8,0
1.6768976E8,1
1.6843968E8,0
1.68108928E8,1
1.68197856E8,0
1.684712E8,0
1.6845192E8,0
1.68389312E8,0
1.68292624E8,0
1.68512048E8,0
1.6905888E8,1
1.68495648E8,0
1.6842432E8,0
1.67389536E8,1
1.5824528E8,1
1.54460864E8,1
1.54447264E8,1
7.6065504E7,1
1.545632E8,1
1.54627776E8,1
1.54008848E8,1
1.54790432E8,1
1.54546288E8,1
1.54778992E8,1
1.53430816E8,1
1.54895344E8,1
1.55084816E8,1
1.55319136E8,1
1.68674032E8,0
1.687064E8,0
1.68743008E8,0
1.68650064E8,1
1.6874904E8,0
1.68755936E8,0
1.6880304E8,0
1.68806032E8,0
1.68845168E8,0
1.68845872E8,0
1.05592344E8,1
1.6878176E8,0
1.6893848E8,0
1.69022784E8,0
3.0792966E7,1
1.68873584E8,0
1.56894672E8,0
1.67989136E8,0
1.67605616E8,0
1.67868272E8,0
1.6756648E8,1
1.67719632E8,0
1.68373168E8,0
1.67776224E8,0
6.1655108E7,0
1.67762192E8,0
1.59547808E8,0
1.68061072E8,0
1.680592E8,0
1.68195344E8,0
1.68126256E8,0
1.67841968E8,0
1.28430928E8,0
1.68451904E8,0
1.68274672E8,0
1.68156496E8,0
1.68493696E8,0
1.67946816E8,0
1.67714992E8,1
1.67785952E8,0
1.67950416E8,0
1.68274976E8,0
1.8105916E7,0
1.67450624E8,1
1.54420752E8,1
1.54486128E8,1
1.54663024E8,1
1.54740688E8,1
1.54820576E8,1
1.54823504E8,1
1.545352E8,1
1.6854096E8,0
1.68579216E8,0
1.68678512E8,0
1.6874576E8,0
1.68738928E8,1
1.6872424E8,1
1.68766608E8,0
1.6880584E8,0
1.6712576E8,1
1.68892656E8,0
1.68903984E8,0
1.68334912E8,0
1.688552E8,0
1.40533488E8,1
1.68429024E8,0
3.956084E7,0
1.68871312E8,0
1.67804144E8,0
1.6802848E8,0
1.68195632E8,0
1.68094816E8,1
1.68459808E8,0
1.68307328E8,0
1.68416208E8,0
1.68307056E8,0
1.68461952E8,0
1.68440736E8,0
1.68105728E8,1
1.69126368E8,1
1.6836128E8,1
1.68165536E8,0
1.68330816E8,0
1.46773776E8,1
1.544548E8,1
1.54518592E8,1
1.54655232E8,1
1.5465584E8,1
8.7690704E7,1
1.54740672E8,1
1.5475256E8,1
1.5480368E8,1
1.03392184E8,1
1.54760288E8,1
1.68698496E8,0
1.68794288E8,0
1.56786304E8,1
1.68867536E8,0
1.68940352E8,0
1.68285616E8,0
1.68737776E8,0
1.67600816E8,0
1.67612464E8,0
1.67887584E8,0
1.67840128E8,0
1.6798256E8,0
1.67914848E8,0
1.67915072E8,0
1.67731776E8,0
1.67795696E8,0
1.67910352E8,0
1.68474528E8,1
1.68409744E8,0
1.68397136E8,0
1.68172176E8,0
1.68163584E8,0
1.68143984E8,0
1.6822608E8,0
1.68311744E8,0
1.68429344E8,0
1.68350176E8,0
1.68358688E8,0
2.4065466E7,0
1.683204E8,0
1.66638752E8,0
1.66798032E8,1
1.69052448E8,1
1.54428544E8,1
1.5447512E8,1
1.54519904E8,1
1.54528672E8,1
1.54485472E8,1
1.54601504E8,1
1.55088416E8,1
1.5437648E8,1
1.55988816E8,1
1.68594E8,0
1.68612288E8,0
1.05770992E8,1
4.4243604E7,0
1.38957152E8,1
1.6869016E8,0
1.6874456E8,0
1.68753328E8,0
1.69019856E8,0
1.66773168E8,1
1.6898104E8,0
1.67757264E8,0
1.67795408E8,0
1.67790912E8,0
1.67724864E8,0
1.68023616E8,0
1.67765712E8,0
1.68355136E8,0
1.68450528E8,0
1.6812728E8,0
1.6848016E8,0
1.68116688E8,1
1.68098E8,1
1.68456624E8,1
1.67631328E8,0
1.67880496E8,0
1.68165056E8,0
1.551751E7,1
1.5448432E8,1
1.5445008E8,1
1.54640176E8,1
1.54611872E8,1
1.54661024E8,1
1.54057664E8,1
1.54689488E8,1
1.54743088E8,1
1.51169872E8,1
1.5460656E8,1
1.54752576E8,1
1.54829024E8,1
1.51754832E8,1
1.54557856E8,1
1.54036256E8,1
1.54565344E8,1
1.54308E8,1
1.68652368E8,1
1.68633216E8,0
1.65908608E8,1
1.6873624E8,0
1.68821824E8,0
1.6878392E8,1
1.68853792E8,0
1.67719984E8,1
1.6793224E8,0
1.6762216E8,1
1.67583696E8,0
1.67759952E8,0
1.67754432E8,0
1.67624992E8,1
1.67961216E8,0
1.67842416E8,0
1.67630928E8,1
1.68128016E8,0
1.68499584E8,0
1.68330784E8,0
1.68522784E8,0
1.40494448E8,1
1.68434896E8,0
1.68517392E8,0
1.6910096E8,1
1.67731488E8,0
1.67779136E8,1
1.67829696E8,0
9.6502784E7,0
7.5844624E7,1
1.6773072E8,0
1.68011536E8,1
1.67277232E8,1
3.8379372E7,0
1.54407504E8,1
1.54451824E8,1
1.54499904E8,1
1.54539648E8,1
1.5459E8,1
1.54655664E8,1
1.54691808E8,1
1.54729968E8,1
1.54733696E8,1
1.54741264E8,1
1.54761824E8,1
1.54677824E8,1
1.54782992E8,1
1.55009056E8,1
9.4891472E7,0
1.6870368E8,0
2.0481284E7,0
1.6876184E8,0
1.6879832E8,0
1.64956064E8,1
1.68881568E8,0
1.6890328E8,0
1.68600304E8,0
1.67848048E8,1
1.69001824E8,0
1.69034688E8,0
3.702394E7,1
1.68853728E8,0
1.68962304E8,0
1.6873712E8,0
1.67828432E8,0
1.67696144E8,0
1.67711712E8,0
1.67935408E8,0
1.67800304E8,0
1.67636592E8,1
1.67735456E8,0
1.68493056E8,0
1.68383088E8,0
1.68196624E8,0
1.68230912E8,0
1.68380592E8,0
1.67468512E8,1
1.683124E8,0
5.955452E7,0
5.3900112E7,0
1.54458816E8,1
1.54465152E8,1
1.54447536E8,1
1.54675344E8,1
1.54709232E8,1
1.54602864E8,1
1.54751232E8,1
1.54751248E8,1
1.54620032E8,1
1.52992048E8,1
1.54453104E8,1
6.778632E7,1
1.5734384E8,1
1.54075952E8,0
1.6869272E8,0
1.6875688E8,0
8304133.0,0
1.68900112E8,0
1.68876368E8,1
1.68939456E8,0
1.68966768E8,0
1.68995536E8,0
1.69029408E8,0
1.69040368E8,0
1.67752864E8,0
1.67589344E8,1
1.67605664E8,0
1.67988528E8,0
1.6788352E8,0
1.6783432E8,0
1.6824504E8,0
1.68322416E8,0
1.6827416E8,0
1.69111072E8,0
1.6635168E8,1
1.54462416E8,1
1.54056352E8,1
1.5447408E8,1
1.54414928E8,1
1.5452208E8,1
1.54526624E8,1
1.54550304E8,1
1.54478752E8,1
1.54753184E8,1
1.54761312E8,1
1.54817248E8,1
1.54427696E8,1
1.5444536E8,1
5.326368E7,1
1.54664416E8,1
1.55267232E8,1
1.68558928E8,1
1.52735536E8,1
1.68606032E8,0
1.68531536E8,0
1.5867208E8,1
1.68740208E8,0
1.68764512E8,0
1.68789296E8,0
9.5896504E7,1
1.6902456E8,1
1.66378704E8,0
1.68991488E8,0
1.67683184E8,0
1.67958448E8,0
1.67616864E8,0
1.676012E8,0
1.68028688E8,0
1.68002016E8,0
5.2873996E7,0
1.6817232E8,0
1.6851864E8,0
1.6846784E8,0
1.68202352E8,0
1.683256E8,1
1.68231104E8,0
1.68005392E8,0
5.2005952E7,1
1.684384E8,0
1.03993344E8,1
1.66977952E8,1
1.67682896E8,1
1.68307888E8,0
1.68376656E8,0
1.64202768E8,1
3.6259324E7,1
1.5446784E8,1
1.5254264E8,1
1.54523056E8,1
1.54534864E8,1
1.54546208E8,1
1.5464616E8,1
1.54754112E8,1
1.54803728E8,1
1.54819392E8,1
1.54802928E8,1
1.54826096E8,1
1.53546208E8,1
1.0905596E8,1
1.54682592E8,1
1.54761184E8,1
1.00329416E8,1
1.53801024E8,1
1.68535936E8,0
1.68669904E8,0
1.68750256E8,0
1.68752768E8,0
1.68910016E8,0
1.68865184E8,0
1.68982736E8,0
1.6896784E8,0
1.5320544E8,1
1.67599952E8,1
1.67900768E8,0
1.68015696E8,0
1.67575824E8,0
1.67615056E8,0
1.6801968E8,0
1.67893408E8,0
1.67780144E8,0
1.67571248E8,1
1.67722384E8,1
1.67815088E8,0
8.7686432E7,0
1.68288096E8,0
1.6833144E8,0
1.68462832E8,0
1.68127808E8,1
1.69186208E8,0
1.69054112E8,1
1.6739992E8,1
1.67246608E8,1
1.66963952E8,1
1.23955664E8,1
1.66319248E8,1
1.54424976E8,1
1.5450088E8,1
1.54526208E8,1
1.54623168E8,1
1.54706016E8,1
1.25733696E8,1
3.122774E7,1
1.54679008E8,1
1.54744512E8,1
1.54795728E8,1
1.5483288E8,1
1.5469544E8,1
1.4043216E8,1
1.5492256E8,1
1.68605536E8,0
1.68646192E8,0
1.6869552E8,0
1.686468E8,0
1.6870464E8,1
1.6889216E8,0
1.6884912E8,0
1.68968656E8,0
1.68994064E8,1
1.67342624E8,1
1.68712352E8,1
1.67606288E8,0
1.6795928E8,0
1.67956304E8,0
1.68330464E8,0
1.68083408E8,0
1.68289664E8,0
1.68087248E8,1
1.68313968E8,0
1.68076192E8,0
1.68202976E8,0
1.68485568E8,0
1.68147472E8,0
1.68487776E8,0
1.68451312E8,0
1.6915192E8,0
1.67712064E8,0
1.6821976E8,1
9.4545608E7,1
1.5989384E8,0
1.54430176E8,1
1.54437648E8,1
1.54461648E8,1
1.5451264E8,1
1.54572544E8,1
1.54568192E8,1
1.54442144E8,1
1.5463648E8,1
1.54607248E8,1
7.1101472E7,1
1.54795616E8,1
1.54009376E8,1
1.5456536E8,1
1.54759184E8,1
1.5476432E8,1
1.51771168E8,1
1.54568592E8,1
1.37956768E8,1
1.54809808E8,1
1.54939728E8,1
1.56328352E8,1
1.68549872E8,0
1.68552848E8,0
1.68558688E8,1
1.68622256E8,0
1.68791296E8,0
1.68857616E8,0
1.69016272E8,0
2468662.0,1
1.66494464E8,0
1.67642272E8,0
1.67652528E8,0
1.67870576E8,0
1.67931744E8,0
1.67952224E8,0
1.6759864E8,1
1.6764096E8,0
1.67999856E8,0
1.67575408E8,0
1.68008448E8,0
1.6776944E8,0
1.6833592E8,0
1.68121616E8,1
1.6826376E8,0
1.68422656E8,0
1.68366208E8,0
1.68492064E8,0
9.9689248E7,1
5.073308E7,1
1.67990256E8,0
1.67643888E8,0
1.5418632E8,0
1.68383312E8,0
6.9584032E7,0
1.54478384E8,1
1.54528528E8,1
6.5074108E7,1
1.54549152E8,1
1.54629216E8,1
1.54603008E8,1
1.54636848E8,1
1.54535232E8,1
1.5478968E8,1
1.54759376E8,1
1.54266352E8,1
1.54943616E8,1
1.5483896E8,1
1.68544144E8,0
1.68572816E8,0
9.2062584E7,1
1.68630896E8,1
1.68920096E8,0
1.6895312E8,0
1.68974336E8,0
1.69037408E8,0
1.68969952E8,0
1.68992416E8,0
1.68060048E8,0
1.68028208E8,0
1.67835856E8,0
1.6775368E8,0
1.67739104E8,0
1.67727952E8,0
1.67664224E8,0
1.67903136E8,0
1.67595152E8,1
1.6793064E8,0
1.68083024E8,0
1.68006704E8,0
1.67985488E8,0
1.68433744E8,0
1.6826888E8,1
1.68327936E8,0
1.68155376E8,0
1.68486496E8,0
1.64162304E8,1
1.68317248E8,0
1.63411168E8,1
1.60065712E8,0
1.54412192E8,1
1.54461088E8,1
1.54455248E8,1
1.54451616E8,1
7.370324E7,1
1.54529232E8,1
1.54628688E8,1
1.54660288E8,1
1.54693536E8,1
1.54744384E8,1
1.54776048E8,1
1.54820304E8,1
1.54769984E8,1
1.54408528E8,1
8.8888848E7,1
1.54594304E8,1
1.53872304E8,1
1.43864496E8,1
1.55233376E8,1
1.56730304E8,1
1.56985248E8,1
1.68553744E8,0
1.68557696E8,0
1.6809728E8,0
1.68638224E8,0
1.68703552E8,0
7.2926856E7,1
1.68845664E8,0
1.68924304E8,0
1.68954496E8,0
1.68790784E8,1
1.67840752E8,0
1.67594128E8,0
1.676452E8,0
1.6794208E8,0
1.68063472E8,0
1.68336656E8,0
1.68279024E8,0
1.68097696E8,0
1.6839448E8,0
1.6906016E8,0
1.66471616E8,1
1.67886576E8,1
1.67820032E8,1
1.5442496E8,1
1.54419696E8,1
3.345388E7,1
1.5364064E8,1
1.54451344E8,1
1.545208E8,1
1.5453024E8,1
1.54541984E8,1
1.54616448E8,1
1.54642576E8,1
1.5462464E8,1
1.54654544E8,1
1.52027904E8,1
1.54784384E8,1
1.546012E8,1
1.68653456E8,0
1.68789216E8,0
1.6884664E8,0
1.6888472E8,0
1.68875904E8,0
1.68925536E8,0
1.68932208E8,0
1.6885544E8,0
1.68991328E8,0
1.68850144E8,0
1.68545216E8,0
1.61826032E8,1
7.3131504E7,1
1.67857136E8,1
1.679768E8,0
1.67723344E8,0
1.67927712E8,0
1.67856512E8,0
1.67890304E8,0
1.61936288E8,0
1.67886032E8,0
1.6819944E8,0
1.68264704E8,0
1.585074E7,1
1.69045616E8,1
838955.0,1
1.68205376E8,0
1.54414128E8,1
1.54522752E8,1
1.461392E8,1
1.54299872E8,1
1.54739408E8,1
1.54415968E8,1
1.54615472E8,1
1.54848016E8,1
1.55877104E8,1
1.62764736E8,1
1.6879776E8,0
1.66934672E8,1
1.68532E8,0
1.65979776E8,0
1.66627744E8,1
1.67981312E8,0
9.097988E7,1
1.67612176E8,1
1.6805456E8,0
1.68022336E8,0
1.68008032E8,0
1.6808864E8,0
1.68083808E8,1
1.68386688E8,0
1.68272048E8,0
1.68496944E8,0
1.68401808E8,0
1.6828824E8,0
7.7201232E7,1
1.68143504E8,0
1.54408096E8,1
1.54433632E8,1
1.54436976E8,1
1.54466784E8,1
1.54469584E8,1
1.54409264E8,1
1.54510688E8,1
1.54639648E8,1
1.54690512E8,1
1.54806448E8,1
1.547972E8,1
1.02139304E8,1
1.54619312E8,1
1.55249504E8,1
1.04412032E8,1
1.5528424E8,0
1.68602112E8,0
1.46175264E8,0
1.67875152E8,0
1.68751936E8,0
9.6635472E7,0
1.60666576E8,1
1.68950528E8,0
1.6902784E8,0
1.69028912E8,0
5.4389276E7,1
1.68381664E8,0
1.68033536E8,0
1.6795696E8,0
1.68303136E8,0
1.68382384E8,0
1.68374496E8,0
1.6919568E8,1
1.67962448E8,1
1.68491008E8,0
1.1934216E8,0
1.6005488E8,1
2163514.0,0
1.54456976E8,1
1.54452128E8,1
1.54454528E8,1
1.5446576E8,1
1.54521568E8,1
1.54524832E8,1
1.54698288E8,1
1.54709376E8,1
1.54481232E8,1
1.54768144E8,1
1.51508656E8,1
1.54550864E8,1
1.43035856E8,1
1.54879616E8,1
1.68574048E8,0
1.68605376E8,1
1.68689136E8,0
1.68931776E8,0
1.64297344E8,1
1.6877816E8,0
1.68039056E8,0
1.67928832E8,0
1.67757312E8,0
1.67658912E8,0
1.67729616E8,0
1.67746992E8,0
1.679848E8,0
1.67660752E8,0
1.67625728E8,1
1.67621328E8,1
8.2319576E7,1
1.254396E8,1
1.6831456E8,0
1.68375744E8,0
1.67560208E8,1
1.67762224E8,0
1.683476E8,0
1.4421276E7,0
1.67787552E8,1
1.35109504E8,1
1.54434784E8,1
1.54472944E8,1
1.54585248E8,1
1.54615728E8,1
1.54286912E8,1
1.5464112E8,1
1.54710912E8,1
1.54803216E8,1
1.5481808E8,1
1.54826464E8,1
1.5453384E8,1
1.54662848E8,1
1.54786576E8,1
1.54988032E8,1
